 1.53464907e+01 1.53467682e+01 1.53471262e+01 1.53476011e+01 1.53482205e+01 1.53490410e+01 1.53501070e+01 1.53515064e+01 1.53533407e+01 1.53557398e+01 1.53588830e+01 1.53629891e+01 1.53683437e+01 1.53753224e+01 1.53843894e+01 1.53961080e+01 1.54112357e+01 1.54305984e+01 1.54552112e+01 1.54861218e+01 1.55242627e+01 1.55699896e+01 1.56220978e+01 1.56757031e+01 1.57181041e+01 1.57228572e+01 1.56520459e+01 1.55165375e+01 1.56124481e+01 1.71002309e+01 2.40942698e+01 5.72220398e+01 2.26462640e+02 6.91318912e+02 1.40724123e+03 2.36017571e+03 3.63129396e+03 5.21608284e+03 7.09502204e+03 9.31944373e+03 1.19647329e+04 1.51694285e+04 1.91524587e+04 2.42735569e+04 3.08875717e+04
 1.07137453e+01 1.07139884e+01 1.07143069e+01 1.07147239e+01 1.07152707e+01 1.07159937e+01 1.07169369e+01 1.07181731e+01 1.07197961e+01 1.07219236e+01 1.07247104e+01 1.07283599e+01 1.07331383e+01 1.07393832e+01 1.07475456e+01 1.07581825e+01 1.07720325e+01 1.07900322e+01 1.08133586e+01 1.08434977e+01 1.08822891e+01 1.09319466e+01 1.09950124e+01 1.10740598e+01 1.11708399e+01 1.12842159e+01 1.14065411e+01 1.15233095e+01 1.16484189e+01 1.19976065e+01 1.34999404e+01 1.97258466e+01 5.01872761e+01 2.33311094e+02 8.18083646e+02 1.73121089e+03 2.93781295e+03 4.53333957e+03 6.50999967e+03 8.85284061e+03 1.16256057e+04 1.49523648e+04 1.89993021e+04 2.41429137e+04 3.07698544e+04
 8.04281737e+00 8.04299510e+00 8.04322856e+00 8.04353762e+00 8.04394065e+00 8.04446924e+00 8.04516230e+00 8.04607139e+00 8.04726493e+00 8.04882993e+00 8.05087864e+00 8.05356243e+00 8.05707570e+00 8.06166920e+00 8.06767368e+00 8.07550650e+00 8.08571257e+00 8.09899096e+00 8.11623786e+00 8.13859614e+00 8.16753544e+00 8.20492995e+00 8.25318348e+00 8.31532498e+00 8.39507435e+00 8.49664828e+00 8.62396412e+00 8.77888704e+00 8.96121702e+00 9.19248665e+00 9.64849216e+00 1.11065593e+01 1.67220787e+01 4.48635459e+01 2.39085344e+02 9.70561509e+02 2.14008150e+03 3.67242804e+03 5.68098405e+03 8.15732362e+03 1.10905283e+04 1.45732029e+04 1.87627958e+04 2.39525471e+04 3.06029435e+04
 6.42277539e+00 6.42290402e+00 6.42307383e+00 6.42329465e+00 6.42358571e+00 6.42396793e+00 6.42446825e+00 6.42512583e+00 6.42598757e+00 6.42711686e+00 6.42859711e+00 6.43053307e+00 6.43306705e+00 6.43637748e+00 6.44069750e+00 6.44633032e+00 6.45365767e+00 6.46316998e+00 6.47549430e+00 6.49142872e+00 6.51198919e+00 6.53848398e+00 6.57260920e+00 6.61659501e+00 6.67338124e+00 6.74683445e+00 6.84191653e+00 6.96461516e+00 7.12148076e+00 7.32061910e+00 7.59030634e+00 8.08577792e+00 9.48426882e+00 1.46333126e+01 4.08926694e+01 2.43779835e+02 1.15170721e+03 2.65523282e+03 4.60724883e+03 7.14367270e+03 1.02597387e+04 1.39510260e+04 1.83606743e+04 2.36648461e+04 3.03606603e+04
 5.39228964e+00 5.39238556e+00 5.39251227e+00 5.39267716e+00 5.39289500e+00 5.39317939e+00 5.39355308e+00 5.39404331e+00 5.39468505e+00 5.39552622e+00 5.39662817e+00 5.39806982e+00 5.39995385e+00 5.40241407e+00 5.40562014e+00 5.40979083e+00 5.41520618e+00 5.42221444e+00 5.43126085e+00 5.44289730e+00 5.45781965e+00 5.47690489e+00 5.50127657e+00 5.53239995e+00 5.57223872e+00 5.62346247e+00 5.68973914e+00 5.77609421e+00 5.88927065e+00 6.03810872e+00 6.23551422e+00 6.51475593e+00 7.01995653e+00 8.36120954e+00 1.31595532e+01 3.79439790e+01 2.47494407e+02 1.36410365e+03 3.30282281e+03 5.79744840e+03 9.01116840e+03 1.29505122e+04 1.76313989e+04 2.32017067e+04 2.99975069e+04
 4.71064609e+00 4.71072148e+00 4.71081946e+00 4.71094907e+00 4.71111899e+00 4.71134139e+00 4.71163344e+00 4.71201613e+00 4.71251701e+00 4.71317428e+00 4.71403352e+00 4.71515749e+00 4.71662634e+00 4.71854163e+00 4.72103572e+00 4.72427551e+00 4.72847223e+00 4.73388919e+00 4.74085478e+00 4.74976950e+00 4.76112359e+00 4.77551871e+00 4.79369541e+00 4.81659719e+00 4.84545799e+00 4.88196063e+00 4.92846267e+00 4.98832961e+00 5.06639615e+00 5.16958956e+00 5.30787634e+00 5.49701391e+00 5.77383550e+00 6.27623757e+00 7.56841202e+00 1.21046404e+01 3.57530095e+01 2.50377830e+02 1.60961780e+03 4.11464128e+03 7.31319879e+03 1.13997522e+04 1.64061253e+04 2.23683641e+04 2.94257849e+04
 4.24628163e+00 4.24634322e+00 4.24642397e+00 4.24652994e+00 4.24666890e+00 4.24685124e+00 4.24709063e+00 4.24740400e+00 4.24781456e+00 4.24835250e+00 4.24905621e+00 4.24997683e+00 4.25117871e+00 4.25274580e+00 4.25478433e+00 4.25743027e+00 4.26085314e+00 4.26526355e+00 4.27091886e+00 4.27812938e+00 4.28726440e+00 4.29875705e+00 4.31311827e+00 4.33096055e+00 4.35304854e+00 4.38039068e+00 4.41439550e+00 4.45710835e+00 4.51156642e+00 4.58232729e+00 4.67626374e+00 4.80390724e+00 4.98281685e+00 5.25244324e+00 5.74717169e+00 6.99931467e+00 1.13398200e+01 3.41205028e+01 2.52588616e+02 1.88893670e+03 5.12913076e+03 9.24329397e+03 1.44596259e+04 2.08555206e+04 2.84396088e+04
 3.92316659e+00 3.92321932e+00 3.92328836e+00 3.92337900e+00 3.92349810e+00 3.92365407e+00 3.92385885e+00 3.92412727e+00 3.92447890e+00 3.92493920e+00 3.92554197e+00 3.92632973e+00 3.92735869e+00 3.92869989e+00 3.93044460e+00 3.93270872e+00 3.93563645e+00 3.93940658e+00 3.94423601e+00 3.95038241e+00 3.95814627e+00 3.96786850e+00 3.97992937e+00 3.99475103e+00 4.01281493e+00 4.03470767e+00 4.06121223e+00 4.09346607e+00 4.13320426e+00 4.18313178e+00 4.24749956e+00 4.33302923e+00 4.45055344e+00 4.61887692e+00 4.87950577e+00 5.36496759e+00 6.58518270e+00 1.07793424e+01 3.28998827e+01 2.54271193e+02 2.20101410e+03 6.39253699e+03 1.16995718e+04 1.83832086e+04 2.65833153e+04
 3.69416639e+00 3.69421323e+00 3.69427473e+00 3.69435525e+00 3.69446110e+00 3.69459986e+00 3.69478197e+00 3.69502052e+00 3.69533331e+00 3.69574289e+00 3.69627897e+00 3.69698002e+00 3.69789568e+00 3.69908978e+00 3.70064389e+00 3.70266150e+00 3.70527191e+00 3.70863510e+00 3.71294551e+00 3.71843332e+00 3.72536424e+00 3.73403411e+00 3.74475960e+00 3.75786825e+00 3.77369086e+00 3.79257253e+00 3.81491514e+00 3.84126950e+00 3.87249597e+00 3.91001476e+00 3.95619076e+00 4.01494988e+00 4.09281524e+00 4.20079456e+00 4.35865559e+00 4.60966451e+00 5.08559553e+00 6.28055197e+00 1.03650261e+01 3.19841056e+01 2.55546839e+02 2.54249320e+03 7.96014705e+03 1.48223829e+04 2.34147478e+04
 3.52714978e+00 3.52719276e+00 3.52724926e+00 3.52732329e+00 3.52742045e+00 3.52754785e+00 3.52771501e+00 3.52793419e+00 3.52822149e+00 3.52859774e+00 3.52909045e+00 3.52973502e+00 3.53057728e+00 3.53167626e+00 3.53310782e+00 3.53496784e+00 3.53737750e+00 3.54048666e+00 3.54447859e+00 3.54957149e+00 3.55601794e+00 3.56409921e+00 3.57411336e+00 3.58635691e+00 3.60110393e+00 3.61859012e+00 3.63901622e+00 3.66258893e+00 3.68961529e+00 3.72066595e+00 3.75682957e+00 3.80011000e+00 3.85407950e+00 3.92501873e+00 4.02403531e+00 4.17171815e+00 4.41296805e+00 4.87961193e+00 6.05459331e+00 1.00566393e+01 3.12949548e+01 2.56512181e+02 2.90726602e+03 9.89752083e+03 1.87874799e+04
 3.39762334e+00 3.39766398e+00 3.39771715e+00 3.39778695e+00 3.39787852e+00 3.39799861e+00 3.39815623e+00 3.39836291e+00 3.39863389e+00 3.39898875e+00 3.39945378e+00 3.40006243e+00 3.40085804e+00 3.40189710e+00 3.40325176e+00 3.40501434e+00 3.40730120e+00 3.41025826e+00 3.41406452e+00 3.41893590e+00 3.42512554e+00 3.43291974e+00 3.44262583e+00 3.45455298e+00 3.46898314e+00 3.48613833e+00 3.50615553e+00 3.52908380e+00 3.55492426e+00 3.58372622e+00 3.61575249e+00 3.65173573e+00 3.69328216e+00 3.74356019e+00 3.80854343e+00 3.89936105e+00 4.03733362e+00 4.26896880e+00 4.72678293e+00 5.88591921e+00 9.82585992e+00 3.07750155e+01 2.57242661e+02 3.28637529e+03 1.22816040e+04
